,Price,Serviced,Newly Built,Furnished,Bedrooms,Bathrooms,Toilets,Duplex,Terraced,Detached,Penthouse,Apartment,House,State,Area,Microlocation,Area Dummy
1301,3000000,0,0,0,4,0,0,1,0,1,0,0,1,Lagos,Ajah, Sangotedo,
1302,2800000,0,0,0,3,4,4,1,0,1,0,0,1,Lagos,Lekki,Orchid Road By Lekki 2nd Toll Gate Lekki Phase 1,
1303,2000000,0,0,0,4,0,0,1,0,1,0,0,1,Lagos,Ajah, Sangotedo,
1304,2000000,0,0,0,5,0,0,1,0,1,0,0,1,Lagos,Ajah, Abijo,
1305,3500000,0,1,0,4,5,5,1,0,1,0,0,1,Lagos,Lekki,Ikota Chevron,
1306,4500000,1,1,1,4,4,3,1,0,1,0,0,1,Lagos,Ikeja,Opebi,
1307,4000000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Lekki County Chevron,
1308,3500000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Lekki County Ikota,
1309,3500000,1,1,1,4,4,3,1,0,1,0,0,1,Lagos,Victoria Island,Victoria Island Extension Victoria,
1310,3500000,0,1,0,3,3,4,1,0,1,0,0,1,Lagos,Lekki,Chevron Lekki Phase 2,
1311,4500000,1,1,1,4,3,3,1,0,1,0,0,1,Lagos,Lekki,Osapa London,
1312,7500000,0,1,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Lekki Phase 1 Lekki Phase 1,
1313,5000000,1,1,1,4,4,4,1,0,1,0,0,1,Lagos,Ikeja,Opebi,
1314,3500000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Ikota Lekki Phase 2,
1315,3500000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Chevron,
1316,5000000,0,1,1,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Ikota,
1317,4500000,0,1,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Agungi,
1318,3500000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Agungi,
1319,4500000,0,0,0,4,0,0,1,0,1,0,0,1,Lagos,Lekki,Westend Estate Ikota,
1320,4000000,0,0,0,4,4,4,1,0,1,0,0,1,Lagos,Lekki, Osapa London,
1321,2800000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Orchid Road Ikate,
1322,6500000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,.. Lekki Phase 1,
1323,2500000,0,1,0,4,4,4,1,0,1,0,0,1,Lagos,Lekki, Ilasan,
1324,7000000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Ikeja,Opebi,
1325,3500000,0,0,0,5,0,0,1,0,1,0,0,1,Lagos,Lekki,Behind Mega Chicken Ikota,
1326,7000000,0,0,0,5,0,0,1,0,1,0,0,1,Lagos,Victoria Island, Oniru Victoria,
1327,4000000,0,0,0,4,4,4,1,0,1,0,0,1,Lagos,Lekki,Ikate,
1328,7000000,0,0,0,5,6,6,1,0,1,0,0,1,Lagos,Lekki,Lekki Phase 1,
1329,4500000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki, Ilasan,
1330,9000000,1,1,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,.. Lekki Phase 1,
1331,5000000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Lekki Phase 1,
1332,2800000,1,1,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Orchid Road By 2nd Toll Gate Lekki Phase 1,
1333,6000000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Lekki Phase 1,
1334,3500000,1,1,0,5,5,5,1,0,1,0,0,1,Lagos,Lekki,Oral Estate By Lekki 2nd Toll Gate Oral Estate,
1335,3500000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Ikota,
1336,8000000,1,1,0,4,4,5,1,0,1,0,0,1,Lagos,Ikeja,Ikeja Gra,
1337,6000000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Apapa,Oduduwa Apapa G.r.a,
1338,6500000,0,1,0,4,4,4,1,0,1,0,0,1,Lagos,Apapa,Oduduwa Apapa G.r.a,
1339,5000000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Nice Estate Agungi,
1340,5500000,1,1,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Lekki,
1341,2500000,0,0,0,5,5,5,1,0,1,0,0,1,Lagos,Yaba,... Fola Agoro,
1342,1000000,0,0,0,2,2,2,1,0,1,0,0,1,Lagos,Surulere,... Ogunlana,
1343,6000000,0,0,0,5,6,6,1,0,1,0,0,1,Lagos,Lekki,Mega Mound Estate Lekki County Home Ikota,
1344,4000000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Ikota Villa Estate Ikota,
1345,3500000,0,1,0,5,6,7,1,0,1,0,0,1,Lagos,Ojodu,Channels Estate Opic Berger,
1346,3500000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Femi Okuunu Road Shoprite Osapa Lekki Osapa London,
1347,5000000,0,1,0,5,5,6,1,0,1,0,0,1,Lagos,Ojodu,Omole Phase 1 Omole Phase 1,
1348,10000000,1,1,0,5,5,6,1,0,1,0,0,1,Lagos,Victoria Island,Palace Road Oniru Victoria,
1349,3500000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,"Empire Homes, Chevron Alternative Route Chevron",
1350,7000000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Off Fola Osibo Lekki Phase 1,
1351,3000000,1,1,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,"Ocean Bay Estate, Lafiaji Ikota",
1352,3000000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Ikota Villa Estate Ikota,
1353,8000000,0,0,0,7,7,8,1,0,1,0,0,1,Lagos,Lekki,Off Freedom Way Lekki Phase 1,
1354,3500000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Close To 2nd Toll Gate Axis Ikota,
1355,9000000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Lekki Phase 1 Lekki Phase 1,
1356,3500000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Lekki Phase 2 Chevron,
1357,6000000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Off Fola Osibo Road Lekki Phase 1,
1358,3500000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Chevron Alternative Route Chevron,
1359,3000000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Orchid Hotel Road Ikota,
1360,4000000,0,0,0,4,3,5,1,0,1,0,0,1,Lagos,Lekki,By Eleganza Ikota,
1361,8000000,0,0,0,5,5,7,1,0,1,0,0,1,Lagos,Lekki,Off Admiralty Way Lekki Phase 1,
1362,10000000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Off Admiralty Way Lekki Phase 1,
1363,2800000,0,1,0,4,5,5,1,0,1,0,0,1,Lagos,Lekki,Orchid Road Lekki Phase 2,
1364,2000000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Igbo Efon Igbo Efon,
1365,2300000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Ajah,In A Well Secured Estate Ado,
1366,3500000,1,1,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Orchid Hotel Road Ilasan,
1367,7500000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Off Admiralty Way Lekki Phase 1,
1368,6000000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Off Admiralty Way Lekki Phase 1,
1369,6500000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Off Hakeem Dickson Lekki Phase 1,
1370,2500000,0,0,1,4,5,5,1,0,1,0,0,1,Lagos,Ogba,Off College Road Ogba Bus Stop,
1371,5500000,0,0,0,5,4,5,1,0,1,0,0,1,Lagos,Lekki,Off Providence Lekki Phase 1,
1372,4000000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,In Well Secured Estates Ikota,
1373,4500000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Ikate Elegushi Ikate,
1374,3500000,1,1,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Orchid Hotel Road Ikota,
1375,8000000,0,0,0,6,6,7,1,0,1,0,0,1,Lagos,Victoria Island,Jide Oki Street Ligali Ayorinde Victoria,
1376,4000000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Ikate Elegushi Ikate,
1377,3000000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Ologolo Road Ologolo,
1378,3500000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Osapa Osapa London,
1379,2200000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Igbo Efon Igbo Efon,
1380,3700000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Off Orchid Hotel Road Ikota,
1381,3500000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Oral Estate Ikota,
1382,4500000,0,0,1,5,6,6,1,0,1,0,0,1,Lagos,Ikeja,Adeniyi Jones,
1383,3400000,1,1,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Akinyemi Avenue Lekki Phase 1,
1384,2200000,1,1,0,2,2,3,1,0,1,0,0,1,Lagos,Lekki,Akinyemi Avenue Lekki Phase 1,
1385,1800000,1,1,0,2,2,3,1,0,1,0,0,1,Lagos,Lekki,Akinyemi Avenue Lekki Phase 1,
1386,10000000,0,0,0,7,7,8,1,0,1,0,0,1,Lagos,Maryland,Maryland,
1387,5000000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Maryland,Mende,
1388,7000000,0,1,0,5,5,5,1,0,1,0,0,1,Lagos,Lekki,Lekki Phase 1,
1389,3800000,0,0,0,4,4,4,1,0,1,0,0,1,Lagos,Lekki,Chevron Lekki Phase 2,
1390,8000000,0,1,0,5,5,5,1,0,1,0,0,1,Lagos,Lekki,Lekki Phase 1,
1391,7500000,0,1,0,5,5,5,1,0,1,0,0,1,Lagos,Lekki,Lekki Phase 1,
1392,6500000,0,1,0,5,5,5,1,0,1,0,0,1,Lagos,Lekki,Lekki Phase 1,
1393,3500000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Road 3 Vgc,
1394,3500000,0,0,1,4,4,5,1,0,1,0,0,1,Lagos,Victoria Island,Oniru Oniru Victoria,
1395,6000000,0,0,0,6,6,6,1,0,1,0,0,1,Lagos,Lekki,Lekki Phase 1,
1396,4000000,0,0,0,5,5,5,1,0,1,0,0,1,Lagos,Lekki,Orchid Lekki Phase 2,
1397,4000000,0,1,0,3,3,3,1,0,1,0,0,1,Lagos,Victoria Island,Oniru Victoria,
1398,3500000,0,1,1,4,4,5,1,0,1,0,0,1,Lagos,Lekki,"Chevron Alternate Route, Lekki Phase 1 Chevron",
1399,4500000,0,1,0,4,4,4,1,0,1,0,0,1,Lagos,Lekki,Lekki Phase 2,
1400,3000000,0,0,0,4,4,4,1,0,1,0,0,1,Lagos,Lekki,Chevron Lekki Phase 2,
1401,10000000,0,1,0,5,5,5,1,0,1,0,0,1,Lagos,Victoria Island,Oniru Victoria,
1402,5000000,0,0,0,5,6,6,1,0,1,0,0,1,Lagos,Ojodu,Phase 1 Est Omole Omole Phase 1,
1403,3000000,0,0,0,4,5,5,1,0,1,0,0,1,Lagos,Ojodu,Ikeja Omole Phase 2,
1404,1600000,0,0,0,5,6,6,1,0,1,0,0,1,Lagos,Ojodu,Opic Isheri North,
1405,1500000,0,1,0,4,5,5,1,0,1,0,0,1,Lagos,Ojodu,Opic Gra Isheri North,
1406,1400000,0,0,0,5,6,6,1,0,1,0,0,1,Lagos,Ojodu,Opic Isheri North,
1407,1600000,0,0,0,6,7,7,1,0,1,0,0,1,Lagos,Ojodu,Opic,
1408,3000000,0,0,0,4,5,5,1,0,1,0,0,1,Lagos,Ojodu,Omole Omole Phase 2,
1409,4500000,0,0,0,5,6,6,1,0,1,0,0,1,Lagos,Ojodu,Phase1 Omole Omole Phase 1,
1410,2000000,0,0,0,4,5,5,1,0,1,0,0,1,Lagos,Ojodu,Isheri Magodo Gra Phase 1,
1411,5000000,1,0,1,3,3,4,0,0,1,0,0,1,Lagos,Lekki,Updc Estate Lekki Phase 1,
1412,2500000,0,1,0,1,5,5,1,0,1,0,0,1,Lagos,Ikosi,Phase1 Gra Magodo Kosofe,
1413,1500000,0,0,0,4,5,5,1,0,1,0,0,1,Lagos,Ojodu,Isheri Magodo Gra Phase 1,
1414,1000000,0,0,0,2,3,3,1,0,1,0,0,1,Lagos,Ojodu,Opic Isheri North,
1415,1500000,0,0,0,4,5,5,1,0,1,0,0,1,Lagos,Ojodu,Opic Gra Isheri North,
1416,1500000,0,0,0,4,5,5,1,0,1,0,0,1,Lagos,Ojodu,Sparklight Est Isheri North,
1417,3000000,0,0,0,4,5,5,1,0,1,0,0,1,Lagos,Ojodu,Magodo Isheri Magodo Gra Phase 1,
1418,1500000,0,0,0,3,4,4,1,0,1,0,0,1,Lagos,Ojodu,Opic Isheri North,
1419,1500000,0,0,0,4,5,5,1,0,1,0,0,1,Lagos,Ojodu,Channels Tv Rd Isheri North,
1420,3000000,0,0,0,5,5,5,0,0,1,0,0,1,Lagos,Ikosi,Fatai Animashaun Magodo Phase2 Magodo Gra Phase 2 Kosofe,
1421,1500000,0,0,0,3,3,4,1,0,1,0,0,1,Lagos,Ajah, Badore,
1422,2500000,1,1,0,3,3,4,1,0,1,0,0,1,Lagos,Lekki,Akinyemi Avenue Lekki Phase 1,
1423,5000000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Ikosi,Brooks Estate Magodo Kosofe,
1424,3000000,0,1,0,5,4,5,1,0,1,0,0,1,Lagos,Lekki,At Chevron Chevron,
1425,4000000,0,1,0,5,5,6,1,0,1,0,0,1,Lagos,Ajah,Megamond Estate By Lekki County Off Lekki Epe Expressway,
1426,3000000,0,1,0,4,4,4,1,0,1,0,0,1,Lagos,Lekki,At Private Estate Opposite Mega Chicken By Ikota Villa Estate Ikota,
1427,3000000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Chevron Chevron,
1428,1400000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Ajah,Graceland Estate Ogombo,
1429,4500000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Ajah,Sangotedo Agungi Sangotedo,
1430,3500000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Chevron Drive Chevron,
1431,3600000,1,0,1,3,3,4,1,0,1,0,0,1,Lagos,Lekki,"No.10 Modupe Odunlami Street, Off T.f Kuboye Road, Lekki Phase 1 Lekki Phase 1",
1432,4500000,0,1,0,5,6,6,1,0,1,0,0,1,Lagos,Lekki,Chevron Alternative Route Chevron Lekki Lagos Chevron,
1433,1300000,0,1,0,1,1,1,0,0,1,0,0,1,Lagos,Lekki,"Igbokushu, Jakande Beside Nicon Town Jakande",
1434,9000000,0,0,1,4,5,5,1,0,1,0,0,1,Lagos,Ikoyi,Osborne Phase 2 Osborne Foreshore Estate,
1435,2500000,0,0,0,4,4,4,1,0,1,0,0,1,Lagos,Lekki,Gated And Secured Estate Lekki Phase 1,
1436,7000000,0,0,1,4,4,5,1,0,1,0,0,1,Lagos,Ikeja,Ikeja Gra Ikeja Gra,
1437,2000000,0,0,0,4,4,4,1,0,1,0,0,1,Lagos,Yaba,... Sabo,
1438,1800000,0,0,0,2,2,3,1,0,1,0,0,1,Lagos,Surulere,"Off Bode Thomas,pilot Crescent Bode Thomas",
1439,4000000,1,0,1,4,4,4,1,0,1,0,0,1,Lagos,Ikeja,Gra Ikeja Ikeja Gra,
1440,4000000,1,1,1,4,4,4,1,0,1,0,0,1,Lagos,Lekki,"Victoria Bay Estate, Orchid Road, Lekki",
1441,2000000,0,0,1,2,2,3,1,0,1,0,0,1,Lagos,Surulere,Pilot Cresent Bode Thomas,
1442,3500000,0,1,0,4,5,6,1,0,1,0,0,1,Lagos,Lekki,Oral Estate Lekki Lagos Oral Estate,
1443,4000000,1,1,0,5,7,7,1,0,1,0,0,1,Lagos,Lekki,Osapa London Lekki Lagos Osapa London,
1444,2500000,1,1,1,5,5,6,1,0,1,0,0,1,Lagos,Ajah,Off Lekki Epe Expressway Eden Garden Estate,
1445,3500000,0,1,1,4,5,6,1,0,1,0,0,1,Lagos,Lekki,... Ologolo,
1446,1600000,1,1,0,2,3,3,0,0,1,0,0,1,Lagos,Lekki,Ologolo Lekki Lagos Ologolo,
1447,4500000,0,1,0,5,7,7,1,0,1,0,0,1,Lagos,Lekki,Ikota Villa Estate Lekki Lagos Ikota,
1448,4200000,0,1,1,5,7,7,1,0,1,0,0,1,Lagos,Lekki,Chevron Lekki Lagos Chevron,
1449,3500000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Ojodu,Unilag Estate. Magodo Gra Phase 1,
1450,2200000,1,1,1,5,5,6,0,0,1,0,0,1,Lagos,Ajah,Lekki Gardens Estate Phase 4 Lekki Gardens Estate,
1451,2200000,1,1,1,5,5,6,1,0,1,0,0,1,Lagos,Ajah,Lekki Gardens Estate Phase 4 Lekki Gardens Estate,
1452,2700000,1,1,1,4,4,6,0,0,1,0,0,1,Lagos,Lekki,Lekki County Homes Ikota Vllla Lekki Ikota,
1453,3500000,0,1,1,5,6,7,1,0,1,0,0,1,Lagos,Lekki,Chevy View Estate Chevron Chevron,
1454,2100000,1,1,1,4,4,5,1,0,1,0,0,1,Lagos,Ajah,Sandworth Estate,
1455,3500000,0,1,1,4,5,6,1,0,1,0,0,1,Lagos,Lekki,Ologolo,
1456,4500000,0,0,1,5,6,7,1,0,1,0,0,1,Lagos,Lekki,Brentwood Estate Ikate Ikate,
1457,2700000,0,1,0,4,5,6,1,0,1,0,0,1,Lagos,Lekki,Westend Estate Ikota Vllla Lekki Lagos Ikota,
1458,4000000,0,1,1,4,6,7,1,0,1,0,0,1,Lagos,Lekki,Ikota,
1459,4000000,0,1,1,4,4,4,1,0,1,0,0,1,Lagos,Ikosi,Magodo Gra Phase 2 Kosofe,
1460,4500000,0,1,1,5,6,7,1,0,1,0,0,1,Lagos,Lekki,Ikota Ikota,
1461,3500000,0,1,0,5,7,7,1,0,1,0,0,1,Lagos,Lekki,Ikota Villa Estate Lekki Lagos Ikota,
1462,3500000,0,1,1,4,5,6,1,0,1,0,0,1,Lagos,Lekki,Ikota,
1463,3500000,0,1,1,4,6,7,1,0,1,0,0,1,Lagos,Lekki,Ikota,
1464,2500000,0,1,1,4,5,6,1,0,1,0,0,1,Lagos,Ajah,Sunny Villa Estate Badore Ajah Badore,
1465,3000000,0,1,1,4,4,4,1,0,1,0,0,1,Lagos,Ojodu,Omole Phase 2,
1466,2500000,1,1,1,5,6,6,1,0,1,0,0,1,Lagos,Ajah,Off Lekki Epe Expressway Eden Garden Estate,
1467,1400000,1,1,1,3,3,4,1,0,1,0,0,1,Lagos,Ajah,Rock Stone Vile Estate Badore,
1468,4500000,0,0,0,4,6,6,1,0,1,0,0,1,Lagos,Lekki,Chevron,
1469,3000000,0,1,1,4,4,4,1,0,1,0,0,1,Lagos,Ojodu,"Gateway Crescent, Magodo Isheri. Isheri North",
1470,4500000,0,1,0,6,8,8,1,0,1,0,0,1,Lagos,Lekki,Chevron Lekki Lagos Chevron,
1471,4500000,0,1,0,6,7,8,1,0,1,0,0,1,Lagos,Lekki,Chevron Lekki Lagos Chevron,
1472,4800000,1,1,0,4,5,7,1,0,1,0,0,1,Lagos,Lekki,Chevron,
1473,3000000,0,1,0,4,6,7,1,0,1,0,0,1,Lagos,Lekki,Ikota Villa Lekki Lagos Ikota,
1474,3000000,0,0,0,4,5,6,1,0,1,0,0,1,Lagos,Lekki,Lekki,
1475,3500000,0,0,0,5,4,4,1,0,1,0,0,1,Lagos,Maryland, Mende,
1476,5000000,0,1,1,4,8,7,1,0,1,0,0,1,Lagos,Lekki,Chevron Alternative Route Lekki Chevron,
1477,3800000,0,1,0,4,6,7,1,0,1,0,0,1,Lagos,Lekki,Alternative Route Lekki Lagos Chevron,
1478,3500000,0,0,0,5,5,5,1,0,1,0,0,1,Lagos,Ojodu,Omole Phase 1,
1479,3500000,1,1,1,4,5,6,1,0,1,0,0,1,Lagos,Lekki,Ologolo,
1480,3500000,0,1,0,4,6,6,1,0,1,0,0,1,Lagos,Lekki,Oral Estate,
1481,4200000,0,1,0,5,7,7,1,0,1,0,0,1,Lagos,Lekki,Chevron Lekki Lagos Chevron,
1482,3000000,1,1,1,4,5,7,1,0,1,0,0,1,Lagos,Lekki,Vgc,
1483,3800000,0,1,0,4,6,7,1,0,1,0,0,1,Lagos,Lekki,Chevron Alternative Route Lekki Lagos Chevron,
1484,3500000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,"Orchid, Lekki",
1485,4000000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,"Orchid Hotel Axis , 2nd Lekki Tollgate Lekki Phase 2",
1486,3000000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Lekki Phase 2,
1487,3500000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Chevron,
1488,10000000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,A Series,
1489,4500000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Bridgegate Estate Agungi,
1490,2000000,0,0,0,2,3,3,1,0,1,0,0,1,Lagos,Surulere,Bode Thomas,
1491,200000,0,0,0,1,1,1,0,0,1,0,0,1,Lagos,Ipaja,Ayobo Great Grace Ayobo,
1492,3500000,0,0,0,3,3,4,1,0,1,0,0,1,Lagos,Maryland,Lsdpc Maryland Estate,
1493,400000,0,1,0,3,3,3,0,0,1,0,0,1,Lagos,Ajah,Alagutan Ado,
1494,3000000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Orchid Road Lekki Phase 2,
1495,3700000,0,0,0,4,5,6,1,0,1,0,0,1,Lagos,Lekki,Osapa London,
1496,6000000,0,0,0,4,5,5,0,0,1,0,0,1,Lagos,Ikoyi,Parkview Estate Parkview Estate,
1497,2500000,1,1,0,4,5,5,1,0,1,0,0,1,Lagos,Ajah,Behind The New Shoprite In Sangotedo In Ajah Axis Lekki. Sangotedo,
1498,8000000,0,0,0,4,5,5,1,0,1,0,0,1,Lagos,Ikoyi,Off Macpherson Road Macpherson,
1499,3500000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Ikota,
1500,1500000,0,1,0,4,5,6,0,0,1,0,0,1,Lagos,Ajah,Before Fara Park After Crown Estate In Sangotedo In Ajah Axis. Crown Estate,
1501,400000,0,1,0,2,3,3,0,0,1,0,0,1,Lagos,Egba,Mairan Alagbado Abule,
1502,2000000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Ajah,After Blenco Supermarket Before Sangotedo Market In Ajah Axis Lekki. Sangotedo,
1503,1500000,1,1,0,3,4,4,0,0,1,0,0,1,Lagos,Ajah,"Mayfair Garden, Awoyaya, Ajah Axis Lekki. Awoyaya",
1504,300000,0,1,0,1,2,2,0,0,1,0,0,1,Lagos,Ipaja,Oluwaga Ipaja Road,
1505,2000000,1,1,0,4,5,5,1,0,1,0,0,1,Lagos,Ajah,Around The New Shoprite In Sangotedo In Ajah Axis Lekki. Sangotedo,
1506,3000000,0,1,0,4,5,5,1,0,1,0,0,1,Lagos,Lekki,Chevron Chevron,
1507,200000,0,0,0,1,1,1,0,0,1,0,0,1,Lagos,Ipaja,Baruwa Unique Estate,
1508,5000000,0,0,0,4,4,4,1,0,1,0,0,1,Lagos,Yaba,"Obayan Street, In Akoka Akoka",
1509,280000,0,1,0,1,2,1,0,0,1,0,0,1,Lagos,Ipaja,Unique Estate Baruwa,
1510,2200000,1,1,0,4,4,5,1,0,1,0,0,1,Lagos,Ajah,"Blenco Supermarket Before Sangotedo, After Lbs. Peninsula Estate",
1511,120000,0,0,0,1,1,1,0,0,1,0,0,1,Lagos,Ipaja,Off Asipa Road Ipaja,
1512,1500000,1,1,0,3,4,4,0,0,1,0,0,1,Lagos,Ajah,"Crown Estate, Sangotedo, Ajah Axis Lekki. Crown Estate",
1513,2500000,1,1,0,4,5,5,1,0,1,0,0,1,Lagos,Ajah,Behind The New Shoprite In Sangotedo In Ajah Axis Lekki. Sangotedo,
1514,5000000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Chevron,
1515,2500000,0,1,0,4,5,5,1,0,1,0,0,1,Lagos,Ajah,"Around Blenco Supermarket Before Sangotedo, Ajah Axis Lekki. Sangotedo",
1516,3000000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Ikota,
1517,60000,0,0,0,1,2,1,0,0,1,0,0,1,Lagos,Ipaja,Ayobo Bada Lagos Ayobo,
1518,3500000,0,0,1,4,5,5,1,0,1,0,0,1,Lagos,Lekki,Ikota,
1519,3500000,0,0,0,3,2,2,1,0,1,0,0,1,Lagos,Maryland,"Bayo Dejonwo Street, Lsdpc Maryland Estate",
1520,3000000,1,1,0,3,3,4,1,0,1,0,0,1,Lagos,Ikeja,"Off Awolowo Way, Ikeja, Lagos. Alausa",
1521,3500000,0,1,1,4,4,6,1,0,1,0,0,1,Lagos,Lekki,Mega Chicken Ikota Ikota,
1522,2500000,0,0,1,5,5,7,1,0,1,0,0,1,Lagos,Ajah,Main Cooperative Badore Badore,
1523,1500000,0,1,0,2,2,3,0,0,1,0,0,1,Lagos,Lekki,Ologolo,
1524,4000000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,"Off Freedom Way, Lekki Phase 1",
1525,3500000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,"Ikota Ville Estate , After Chevron, Off Lekki Expressways, Ikota. Ikota",
1526,2500000,0,0,0,4,4,4,1,0,1,0,0,1,Lagos,Ajah,Ajah,
1527,5500000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Lekki Phase 1,
1528,3500000,0,1,0,4,5,5,1,0,1,0,0,1,Lagos,Lekki,Chevron,
1529,3500000,0,1,0,4,5,5,1,0,1,0,0,1,Lagos,Lekki,Oral Estate,
1530,3500000,0,1,0,4,5,5,1,0,1,0,0,1,Lagos,Lekki,Orchid Hotel Road,
1531,3000000,1,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Orchid Road Chevron,
1532,2500000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Mobolaji Johnson Estate Lekki Phase 1,
1533,6000000,0,0,0,7,6,7,1,0,1,0,0,1,Lagos,Lekki,Lekki Lekki Phase 1,
1534,5500000,1,1,1,3,3,4,1,0,1,0,0,1,Lagos,Lekki,Admiralty Road,
1535,8000000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Ikoyi,Mojisola Onikoyi Estate,
1536,3500000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Ikate,
1537,9000000,1,1,1,5,5,6,1,0,1,0,0,1,Lagos,Ikoyi,Banana Island,
1538,5500000,0,1,0,5,5,6,1,0,1,0,0,1,Lagos,Ikoyi,Parkview Estate,
1539,6500000,0,1,0,5,5,6,1,0,1,0,0,1,Lagos,Ikoyi,Parkview Estate,
1540,5300000,0,1,0,7,6,7,1,0,1,0,0,1,Lagos,Lekki,Lekki Phase 1,
1541,4500000,0,1,0,5,5,6,1,0,1,0,0,1,Lagos,Ikoyi,Dolphin Estate,
1542,5500000,0,1,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Lekki Phase 1,
