,Unnamed: 0,Price,Serviced,Newly Built,Furnished,Bedrooms,Bathrooms,Toilets,Duplex,Terraced,Detached,Penthouse,Apartment,House,State,Area,Microlocation,Area Dummy,location_append,Price Standard,Longitude,Latitude
1383,1383,3400000,1,1,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Akinyemi Avenue Lekki Phase 1,,"Lekki, Lagos",-0.20031286230916648,3.811528889589191,6.463467417995378
1384,1384,2200000,1,1,0,2,2,3,1,0,1,0,0,1,Lagos,Lekki,Akinyemi Avenue Lekki Phase 1,,"Lekki, Lagos",-0.7496613812884148,3.811528889589191,6.463467417995378
1385,1385,1800000,1,1,0,2,2,3,1,0,1,0,0,1,Lagos,Lekki,Akinyemi Avenue Lekki Phase 1,,"Lekki, Lagos",-0.9327775542814976,3.811528889589191,6.463467417995378
1386,1386,10000000,0,0,0,7,7,8,1,0,1,0,0,1,Lagos,Maryland,Maryland,,"Maryland, Lagos",2.821103992076699,3.3687836603272276,6.5763437989010685
1387,1387,5000000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Maryland,Mende,,"Maryland, Lagos",0.5321518296631645,3.3687836603272276,6.5763437989010685
1388,1388,7000000,0,1,0,5,5,5,1,0,1,0,0,1,Lagos,Lekki,Lekki Phase 1,,"Lekki, Lagos",1.4477326946285782,3.811528889589191,6.463467417995378
1389,1389,3800000,0,0,0,4,4,4,1,0,1,0,0,1,Lagos,Lekki,Chevron Lekki Phase 2,,"Lekki, Lagos",-0.017196689316083733,3.811528889589191,6.463467417995378
1390,1390,8000000,0,1,0,5,5,5,1,0,1,0,0,1,Lagos,Lekki,Lekki Phase 1,,"Lekki, Lagos",1.9055231271112851,3.811528889589191,6.463467417995378
1391,1391,7500000,0,1,0,5,5,5,1,0,1,0,0,1,Lagos,Lekki,Lekki Phase 1,,"Lekki, Lagos",1.6766279108699318,3.811528889589191,6.463467417995378
1392,1392,6500000,0,1,0,5,5,5,1,0,1,0,0,1,Lagos,Lekki,Lekki Phase 1,,"Lekki, Lagos",1.218837478387225,3.811528889589191,6.463467417995378
1393,1393,3500000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Road 3 Vgc,,"Lekki, Lagos",-0.1545338190608958,3.811528889589191,6.463467417995378
1394,1394,3500000,0,0,1,4,4,5,1,0,1,0,0,1,Lagos,Victoria Island,Oniru Oniru Victoria,,"Victoria Island, Lagos",-0.1545338190608958,3.44001490107383,6.428345382914202
1395,1395,6000000,0,0,0,6,6,6,1,0,1,0,0,1,Lagos,Lekki,Lekki Phase 1,,"Lekki, Lagos",0.9899422621458714,3.811528889589191,6.463467417995378
1396,1396,4000000,0,0,0,5,5,5,1,0,1,0,0,1,Lagos,Lekki,Orchid Lekki Phase 2,,"Lekki, Lagos",0.07436139718045764,3.811528889589191,6.463467417995378
1397,1397,4000000,0,1,0,3,3,3,1,0,1,0,0,1,Lagos,Victoria Island,Oniru Victoria,,"Victoria Island, Lagos",0.07436139718045764,3.44001490107383,6.428345382914202
1398,1398,3500000,0,1,1,4,4,5,1,0,1,0,0,1,Lagos,Lekki,"Chevron Alternate Route, Lekki Phase 1 Chevron",,"Lekki, Lagos",-0.1545338190608958,3.811528889589191,6.463467417995378
1399,1399,4500000,0,1,0,4,4,4,1,0,1,0,0,1,Lagos,Lekki,Lekki Phase 2,,"Lekki, Lagos",0.3032566134218111,3.811528889589191,6.463467417995378
1400,1400,3000000,0,0,0,4,4,4,1,0,1,0,0,1,Lagos,Lekki,Chevron Lekki Phase 2,,"Lekki, Lagos",-0.38342903530224925,3.811528889589191,6.463467417995378
1401,1401,10000000,0,1,0,5,5,5,1,0,1,0,0,1,Lagos,Victoria Island,Oniru Victoria,,"Victoria Island, Lagos",2.821103992076699,3.44001490107383,6.428345382914202
1402,1402,5000000,0,0,0,5,6,6,1,0,1,0,0,1,Lagos,Ojodu,Phase 1 Est Omole Omole Phase 1,,"Ojodu, Lagos",0.5321518296631645,3.3632243589774644,6.6409227554929595
1403,1403,3000000,0,0,0,4,5,5,1,0,1,0,0,1,Lagos,Ojodu,Ikeja Omole Phase 2,,"Ojodu, Lagos",-0.38342903530224925,3.3632243589774644,6.6409227554929595
1404,1404,1600000,0,0,0,5,6,6,1,0,1,0,0,1,Lagos,Ojodu,Opic Isheri North,,"Ojodu, Lagos",-1.0243356407780388,3.3632243589774644,6.6409227554929595
1405,1405,1500000,0,1,0,4,5,5,1,0,1,0,0,1,Lagos,Ojodu,Opic Gra Isheri North,,"Ojodu, Lagos",-1.0701146840263096,3.3632243589774644,6.6409227554929595
1406,1406,1400000,0,0,0,5,6,6,1,0,1,0,0,1,Lagos,Ojodu,Opic Isheri North,,"Ojodu, Lagos",-1.1158937272745804,3.3632243589774644,6.6409227554929595
1407,1407,1600000,0,0,0,6,7,7,1,0,1,0,0,1,Lagos,Ojodu,Opic,,"Ojodu, Lagos",-1.0243356407780388,3.3632243589774644,6.6409227554929595
1408,1408,3000000,0,0,0,4,5,5,1,0,1,0,0,1,Lagos,Ojodu,Omole Omole Phase 2,,"Ojodu, Lagos",-0.38342903530224925,3.3632243589774644,6.6409227554929595
1409,1409,4500000,0,0,0,5,6,6,1,0,1,0,0,1,Lagos,Ojodu,Phase1 Omole Omole Phase 1,,"Ojodu, Lagos",0.3032566134218111,3.3632243589774644,6.6409227554929595
1410,1410,2000000,0,0,0,4,5,5,1,0,1,0,0,1,Lagos,Ojodu,Isheri Magodo Gra Phase 1,,"Ojodu, Lagos",-0.8412194677849562,3.3632243589774644,6.6409227554929595
1411,1411,5000000,1,0,1,3,3,4,0,0,1,0,0,1,Lagos,Lekki,Updc Estate Lekki Phase 1,,"Lekki, Lagos",0.5321518296631645,3.811528889589191,6.463467417995378
1412,1412,2500000,0,1,0,1,5,5,1,0,1,0,0,1,Lagos,Ikosi,Phase1 Gra Magodo Kosofe,,"Ikosi, Lagos",-0.6123242515436027,3.389720888936946,6.620907794451843
1413,1413,1500000,0,0,0,4,5,5,1,0,1,0,0,1,Lagos,Ojodu,Isheri Magodo Gra Phase 1,,"Ojodu, Lagos",-1.0701146840263096,3.3632243589774644,6.6409227554929595
1414,1414,1000000,0,0,0,2,3,3,1,0,1,0,0,1,Lagos,Ojodu,Opic Isheri North,,"Ojodu, Lagos",-1.299009900267663,3.3632243589774644,6.6409227554929595
1415,1415,1500000,0,0,0,4,5,5,1,0,1,0,0,1,Lagos,Ojodu,Opic Gra Isheri North,,"Ojodu, Lagos",-1.0701146840263096,3.3632243589774644,6.6409227554929595
1416,1416,1500000,0,0,0,4,5,5,1,0,1,0,0,1,Lagos,Ojodu,Sparklight Est Isheri North,,"Ojodu, Lagos",-1.0701146840263096,3.3632243589774644,6.6409227554929595
1417,1417,3000000,0,0,0,4,5,5,1,0,1,0,0,1,Lagos,Ojodu,Magodo Isheri Magodo Gra Phase 1,,"Ojodu, Lagos",-0.38342903530224925,3.3632243589774644,6.6409227554929595
1418,1418,1500000,0,0,0,3,4,4,1,0,1,0,0,1,Lagos,Ojodu,Opic Isheri North,,"Ojodu, Lagos",-1.0701146840263096,3.3632243589774644,6.6409227554929595
1419,1419,1500000,0,0,0,4,5,5,1,0,1,0,0,1,Lagos,Ojodu,Channels Tv Rd Isheri North,,"Ojodu, Lagos",-1.0701146840263096,3.3632243589774644,6.6409227554929595
1420,1420,3000000,0,0,0,5,5,5,0,0,1,0,0,1,Lagos,Ikosi,Fatai Animashaun Magodo Phase2 Magodo Gra Phase 2 Kosofe,,"Ikosi, Lagos",-0.38342903530224925,3.389720888936946,6.620907794451843
1421,1421,1500000,0,0,0,3,3,4,1,0,1,0,0,1,Lagos,Ajah, Badore,,"Ajah, Lagos",-1.0701146840263096,3.5659176270003927,6.4616185490531635
1422,1422,2500000,1,1,0,3,3,4,1,0,1,0,0,1,Lagos,Lekki,Akinyemi Avenue Lekki Phase 1,,"Lekki, Lagos",-0.6123242515436027,3.811528889589191,6.463467417995378
1423,1423,5000000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Ikosi,Brooks Estate Magodo Kosofe,,"Ikosi, Lagos",0.5321518296631645,3.389720888936946,6.620907794451843
1424,1424,3000000,0,1,0,5,4,5,1,0,1,0,0,1,Lagos,Lekki,At Chevron Chevron,,"Lekki, Lagos",-0.38342903530224925,3.811528889589191,6.463467417995378
1425,1425,4000000,0,1,0,5,5,6,1,0,1,0,0,1,Lagos,Ajah,Megamond Estate By Lekki County Off Lekki Epe Expressway,,"Ajah, Lagos",0.07436139718045764,3.5659176270003927,6.4616185490531635
1426,1426,3000000,0,1,0,4,4,4,1,0,1,0,0,1,Lagos,Lekki,At Private Estate Opposite Mega Chicken By Ikota Villa Estate Ikota,,"Lekki, Lagos",-0.38342903530224925,3.811528889589191,6.463467417995378
1427,1427,3000000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Chevron Chevron,,"Lekki, Lagos",-0.38342903530224925,3.811528889589191,6.463467417995378
1428,1428,1400000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Ajah,Graceland Estate Ogombo,,"Ajah, Lagos",-1.1158937272745804,3.5659176270003927,6.4616185490531635
1429,1429,4500000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Ajah,Sangotedo Agungi Sangotedo,,"Ajah, Lagos",0.3032566134218111,3.5659176270003927,6.4616185490531635
1430,1430,3500000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Chevron Drive Chevron,,"Lekki, Lagos",-0.1545338190608958,3.811528889589191,6.463467417995378
1431,1431,3600000,1,0,1,3,3,4,1,0,1,0,0,1,Lagos,Lekki,"No.10 Modupe Odunlami Street, Off T.f Kuboye Road, Lekki Phase 1 Lekki Phase 1",,"Lekki, Lagos",-0.10875477581262512,3.811528889589191,6.463467417995378
1432,1432,4500000,0,1,0,5,6,6,1,0,1,0,0,1,Lagos,Lekki,Chevron Alternative Route Chevron Lekki Lagos Chevron,,"Lekki, Lagos",0.3032566134218111,3.811528889589191,6.463467417995378
1433,1433,1300000,0,1,0,1,1,1,0,0,1,0,0,1,Lagos,Lekki,"Igbokushu, Jakande Beside Nicon Town Jakande",,"Lekki, Lagos",-1.161672770522851,3.811528889589191,6.463467417995378
1434,1434,9000000,0,0,1,4,5,5,1,0,1,0,0,1,Lagos,Ikoyi,Osborne Phase 2 Osborne Foreshore Estate,,"Ikoyi, Lagos",2.3633135595939923,3.4223636811624742,6.4547194487926385
1435,1435,2500000,0,0,0,4,4,4,1,0,1,0,0,1,Lagos,Lekki,Gated And Secured Estate Lekki Phase 1,,"Lekki, Lagos",-0.6123242515436027,3.811528889589191,6.463467417995378
1436,1436,7000000,0,0,1,4,4,5,1,0,1,0,0,1,Lagos,Ikeja,Ikeja Gra Ikeja Gra,,"Ikeja, Lagos",1.4477326946285782,3.3478371646130074,6.58927091785122
1437,1437,2000000,0,0,0,4,4,4,1,0,1,0,0,1,Lagos,Yaba,... Sabo,,"Yaba, Lagos",-0.8412194677849562,3.3870802913397373,6.507822008056753
1438,1438,1800000,0,0,0,2,2,3,1,0,1,0,0,1,Lagos,Surulere,"Off Bode Thomas,pilot Crescent Bode Thomas",,"Surulere, Lagos",-0.9327775542814976,3.3471474574728135,6.49532281309866
1439,1439,4000000,1,0,1,4,4,4,1,0,1,0,0,1,Lagos,Ikeja,Gra Ikeja Ikeja Gra,,"Ikeja, Lagos",0.07436139718045764,3.3478371646130074,6.58927091785122
1440,1440,4000000,1,1,1,4,4,4,1,0,1,0,0,1,Lagos,Lekki,"Victoria Bay Estate, Orchid Road, Lekki",,"Lekki, Lagos",0.07436139718045764,3.811528889589191,6.463467417995378
1441,1441,2000000,0,0,1,2,2,3,1,0,1,0,0,1,Lagos,Surulere,Pilot Cresent Bode Thomas,,"Surulere, Lagos",-0.8412194677849562,3.3471474574728135,6.49532281309866
1442,1442,3500000,0,1,0,4,5,6,1,0,1,0,0,1,Lagos,Lekki,Oral Estate Lekki Lagos Oral Estate,,"Lekki, Lagos",-0.1545338190608958,3.811528889589191,6.463467417995378
1443,1443,4000000,1,1,0,5,7,7,1,0,1,0,0,1,Lagos,Lekki,Osapa London Lekki Lagos Osapa London,,"Lekki, Lagos",0.07436139718045764,3.811528889589191,6.463467417995378
1444,1444,2500000,1,1,1,5,5,6,1,0,1,0,0,1,Lagos,Ajah,Off Lekki Epe Expressway Eden Garden Estate,,"Ajah, Lagos",-0.6123242515436027,3.5659176270003927,6.4616185490531635
1445,1445,3500000,0,1,1,4,5,6,1,0,1,0,0,1,Lagos,Lekki,... Ologolo,,"Lekki, Lagos",-0.1545338190608958,3.811528889589191,6.463467417995378
1446,1446,1600000,1,1,0,2,3,3,0,0,1,0,0,1,Lagos,Lekki,Ologolo Lekki Lagos Ologolo,,"Lekki, Lagos",-1.0243356407780388,3.811528889589191,6.463467417995378
1447,1447,4500000,0,1,0,5,7,7,1,0,1,0,0,1,Lagos,Lekki,Ikota Villa Estate Lekki Lagos Ikota,,"Lekki, Lagos",0.3032566134218111,3.811528889589191,6.463467417995378
1448,1448,4200000,0,1,1,5,7,7,1,0,1,0,0,1,Lagos,Lekki,Chevron Lekki Lagos Chevron,,"Lekki, Lagos",0.16591948367699902,3.811528889589191,6.463467417995378
1449,1449,3500000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Ojodu,Unilag Estate. Magodo Gra Phase 1,,"Ojodu, Lagos",-0.1545338190608958,3.3632243589774644,6.6409227554929595
1450,1450,2200000,1,1,1,5,5,6,0,0,1,0,0,1,Lagos,Ajah,Lekki Gardens Estate Phase 4 Lekki Gardens Estate,,"Ajah, Lagos",-0.7496613812884148,3.5659176270003927,6.4616185490531635
1451,1451,2200000,1,1,1,5,5,6,1,0,1,0,0,1,Lagos,Ajah,Lekki Gardens Estate Phase 4 Lekki Gardens Estate,,"Ajah, Lagos",-0.7496613812884148,3.5659176270003927,6.4616185490531635
1452,1452,2700000,1,1,1,4,4,6,0,0,1,0,0,1,Lagos,Lekki,Lekki County Homes Ikota Vllla Lekki Ikota,,"Lekki, Lagos",-0.5207661650470613,3.811528889589191,6.463467417995378
1453,1453,3500000,0,1,1,5,6,7,1,0,1,0,0,1,Lagos,Lekki,Chevy View Estate Chevron Chevron,,"Lekki, Lagos",-0.1545338190608958,3.811528889589191,6.463467417995378
1454,1454,2100000,1,1,1,4,4,5,1,0,1,0,0,1,Lagos,Ajah,Sandworth Estate,,"Ajah, Lagos",-0.7954404245366854,3.5659176270003927,6.4616185490531635
1455,1455,3500000,0,1,1,4,5,6,1,0,1,0,0,1,Lagos,Lekki,Ologolo,,"Lekki, Lagos",-0.1545338190608958,3.811528889589191,6.463467417995378
1456,1456,4500000,0,0,1,5,6,7,1,0,1,0,0,1,Lagos,Lekki,Brentwood Estate Ikate Ikate,,"Lekki, Lagos",0.3032566134218111,3.811528889589191,6.463467417995378
1457,1457,2700000,0,1,0,4,5,6,1,0,1,0,0,1,Lagos,Lekki,Westend Estate Ikota Vllla Lekki Lagos Ikota,,"Lekki, Lagos",-0.5207661650470613,3.811528889589191,6.463467417995378
1458,1458,4000000,0,1,1,4,6,7,1,0,1,0,0,1,Lagos,Lekki,Ikota,,"Lekki, Lagos",0.07436139718045764,3.811528889589191,6.463467417995378
1459,1459,4000000,0,1,1,4,4,4,1,0,1,0,0,1,Lagos,Ikosi,Magodo Gra Phase 2 Kosofe,,"Ikosi, Lagos",0.07436139718045764,3.389720888936946,6.620907794451843
1460,1460,4500000,0,1,1,5,6,7,1,0,1,0,0,1,Lagos,Lekki,Ikota Ikota,,"Lekki, Lagos",0.3032566134218111,3.811528889589191,6.463467417995378
1461,1461,3500000,0,1,0,5,7,7,1,0,1,0,0,1,Lagos,Lekki,Ikota Villa Estate Lekki Lagos Ikota,,"Lekki, Lagos",-0.1545338190608958,3.811528889589191,6.463467417995378
1462,1462,3500000,0,1,1,4,5,6,1,0,1,0,0,1,Lagos,Lekki,Ikota,,"Lekki, Lagos",-0.1545338190608958,3.811528889589191,6.463467417995378
1463,1463,3500000,0,1,1,4,6,7,1,0,1,0,0,1,Lagos,Lekki,Ikota,,"Lekki, Lagos",-0.1545338190608958,3.811528889589191,6.463467417995378
1464,1464,2500000,0,1,1,4,5,6,1,0,1,0,0,1,Lagos,Ajah,Sunny Villa Estate Badore Ajah Badore,,"Ajah, Lagos",-0.6123242515436027,3.5659176270003927,6.4616185490531635
1465,1465,3000000,0,1,1,4,4,4,1,0,1,0,0,1,Lagos,Ojodu,Omole Phase 2,,"Ojodu, Lagos",-0.38342903530224925,3.3632243589774644,6.6409227554929595
1466,1466,2500000,1,1,1,5,6,6,1,0,1,0,0,1,Lagos,Ajah,Off Lekki Epe Expressway Eden Garden Estate,,"Ajah, Lagos",-0.6123242515436027,3.5659176270003927,6.4616185490531635
1467,1467,1400000,1,1,1,3,3,4,1,0,1,0,0,1,Lagos,Ajah,Rock Stone Vile Estate Badore,,"Ajah, Lagos",-1.1158937272745804,3.5659176270003927,6.4616185490531635
1468,1468,4500000,0,0,0,4,6,6,1,0,1,0,0,1,Lagos,Lekki,Chevron,,"Lekki, Lagos",0.3032566134218111,3.811528889589191,6.463467417995378
1469,1469,3000000,0,1,1,4,4,4,1,0,1,0,0,1,Lagos,Ojodu,"Gateway Crescent, Magodo Isheri. Isheri North",,"Ojodu, Lagos",-0.38342903530224925,3.3632243589774644,6.6409227554929595
1470,1470,4500000,0,1,0,6,8,8,1,0,1,0,0,1,Lagos,Lekki,Chevron Lekki Lagos Chevron,,"Lekki, Lagos",0.3032566134218111,3.811528889589191,6.463467417995378
1471,1471,4500000,0,1,0,6,7,8,1,0,1,0,0,1,Lagos,Lekki,Chevron Lekki Lagos Chevron,,"Lekki, Lagos",0.3032566134218111,3.811528889589191,6.463467417995378
1472,1472,4800000,1,1,0,4,5,7,1,0,1,0,0,1,Lagos,Lekki,Chevron,,"Lekki, Lagos",0.44059374316662314,3.811528889589191,6.463467417995378
1473,1473,3000000,0,1,0,4,6,7,1,0,1,0,0,1,Lagos,Lekki,Ikota Villa Lekki Lagos Ikota,,"Lekki, Lagos",-0.38342903530224925,3.811528889589191,6.463467417995378
1474,1474,3000000,0,0,0,4,5,6,1,0,1,0,0,1,Lagos,Lekki,Lekki,,"Lekki, Lagos",-0.38342903530224925,3.811528889589191,6.463467417995378
1475,1475,3500000,0,0,0,5,4,4,1,0,1,0,0,1,Lagos,Maryland, Mende,,"Maryland, Lagos",-0.1545338190608958,3.3687836603272276,6.5763437989010685
1476,1476,5000000,0,1,1,4,8,7,1,0,1,0,0,1,Lagos,Lekki,Chevron Alternative Route Lekki Chevron,,"Lekki, Lagos",0.5321518296631645,3.811528889589191,6.463467417995378
1477,1477,3800000,0,1,0,4,6,7,1,0,1,0,0,1,Lagos,Lekki,Alternative Route Lekki Lagos Chevron,,"Lekki, Lagos",-0.017196689316083733,3.811528889589191,6.463467417995378
1478,1478,3500000,0,0,0,5,5,5,1,0,1,0,0,1,Lagos,Ojodu,Omole Phase 1,,"Ojodu, Lagos",-0.1545338190608958,3.3632243589774644,6.6409227554929595
1479,1479,3500000,1,1,1,4,5,6,1,0,1,0,0,1,Lagos,Lekki,Ologolo,,"Lekki, Lagos",-0.1545338190608958,3.811528889589191,6.463467417995378
1480,1480,3500000,0,1,0,4,6,6,1,0,1,0,0,1,Lagos,Lekki,Oral Estate,,"Lekki, Lagos",-0.1545338190608958,3.811528889589191,6.463467417995378
1481,1481,4200000,0,1,0,5,7,7,1,0,1,0,0,1,Lagos,Lekki,Chevron Lekki Lagos Chevron,,"Lekki, Lagos",0.16591948367699902,3.811528889589191,6.463467417995378
1482,1482,3000000,1,1,1,4,5,7,1,0,1,0,0,1,Lagos,Lekki,Vgc,,"Lekki, Lagos",-0.38342903530224925,3.811528889589191,6.463467417995378
1483,1483,3800000,0,1,0,4,6,7,1,0,1,0,0,1,Lagos,Lekki,Chevron Alternative Route Lekki Lagos Chevron,,"Lekki, Lagos",-0.017196689316083733,3.811528889589191,6.463467417995378
1484,1484,3500000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,"Orchid, Lekki",,"Lekki, Lagos",-0.1545338190608958,3.811528889589191,6.463467417995378
1485,1485,4000000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,"Orchid Hotel Axis , 2nd Lekki Tollgate Lekki Phase 2",,"Lekki, Lagos",0.07436139718045764,3.811528889589191,6.463467417995378
1486,1486,3000000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Lekki Phase 2,,"Lekki, Lagos",-0.38342903530224925,3.811528889589191,6.463467417995378
1487,1487,3500000,0,0,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Chevron,,"Lekki, Lagos",-0.1545338190608958,3.811528889589191,6.463467417995378
1488,1488,10000000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,A Series,,"Lekki, Lagos",2.821103992076699,3.811528889589191,6.463467417995378
1489,1489,4500000,0,0,0,5,5,6,1,0,1,0,0,1,Lagos,Lekki,Bridgegate Estate Agungi,,"Lekki, Lagos",0.3032566134218111,3.811528889589191,6.463467417995378
1490,1490,2000000,0,0,0,2,3,3,1,0,1,0,0,1,Lagos,Surulere,Bode Thomas,,"Surulere, Lagos",-0.8412194677849562,3.3471474574728135,6.49532281309866
1491,1491,200000,0,0,0,1,1,1,0,0,1,0,0,1,Lagos,Ipaja,Ayobo Great Grace Ayobo,,"Ipaja, Lagos",-1.6652422462538286,3.2642215647201738,6.611282332780553
1492,1492,3500000,0,0,0,3,3,4,1,0,1,0,0,1,Lagos,Maryland,Lsdpc Maryland Estate,,"Maryland, Lagos",-0.1545338190608958,3.3687836603272276,6.5763437989010685
1493,1493,400000,0,1,0,3,3,3,0,0,1,0,0,1,Lagos,Ajah,Alagutan Ado,,"Ajah, Lagos",-1.5736841597572873,3.5659176270003927,6.4616185490531635
1494,1494,3000000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Orchid Road Lekki Phase 2,,"Lekki, Lagos",-0.38342903530224925,3.811528889589191,6.463467417995378
1495,1495,3700000,0,0,0,4,5,6,1,0,1,0,0,1,Lagos,Lekki,Osapa London,,"Lekki, Lagos",-0.06297573256435442,3.811528889589191,6.463467417995378
1496,1496,6000000,0,0,0,4,5,5,0,0,1,0,0,1,Lagos,Ikoyi,Parkview Estate Parkview Estate,,"Ikoyi, Lagos",0.9899422621458714,3.4223636811624742,6.4547194487926385
1497,1497,2500000,1,1,0,4,5,5,1,0,1,0,0,1,Lagos,Ajah,Behind The New Shoprite In Sangotedo In Ajah Axis Lekki. Sangotedo,,"Ajah, Lagos",-0.6123242515436027,3.5659176270003927,6.4616185490531635
1498,1498,8000000,0,0,0,4,5,5,1,0,1,0,0,1,Lagos,Ikoyi,Off Macpherson Road Macpherson,,"Ikoyi, Lagos",1.9055231271112851,3.4223636811624742,6.4547194487926385
1499,1499,3500000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Ikota,,"Lekki, Lagos",-0.1545338190608958,3.811528889589191,6.463467417995378
1500,1500,1500000,0,1,0,4,5,6,0,0,1,0,0,1,Lagos,Ajah,Before Fara Park After Crown Estate In Sangotedo In Ajah Axis. Crown Estate,,"Ajah, Lagos",-1.0701146840263096,3.5659176270003927,6.4616185490531635
1501,1501,400000,0,1,0,2,3,3,0,0,1,0,0,1,Lagos,Egba,Mairan Alagbado Abule,,"Egba, Lagos",-1.5736841597572873,3.297808963772764,6.6507877907839195
1502,1502,2000000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Ajah,After Blenco Supermarket Before Sangotedo Market In Ajah Axis Lekki. Sangotedo,,"Ajah, Lagos",-0.8412194677849562,3.5659176270003927,6.4616185490531635
1503,1503,1500000,1,1,0,3,4,4,0,0,1,0,0,1,Lagos,Ajah,"Mayfair Garden, Awoyaya, Ajah Axis Lekki. Awoyaya",,"Ajah, Lagos",-1.0701146840263096,3.5659176270003927,6.4616185490531635
1504,1504,300000,0,1,0,1,2,2,0,0,1,0,0,1,Lagos,Ipaja,Oluwaga Ipaja Road,,"Ipaja, Lagos",-1.6194632030055578,3.2642215647201738,6.611282332780553
1505,1505,2000000,1,1,0,4,5,5,1,0,1,0,0,1,Lagos,Ajah,Around The New Shoprite In Sangotedo In Ajah Axis Lekki. Sangotedo,,"Ajah, Lagos",-0.8412194677849562,3.5659176270003927,6.4616185490531635
1506,1506,3000000,0,1,0,4,5,5,1,0,1,0,0,1,Lagos,Lekki,Chevron Chevron,,"Lekki, Lagos",-0.38342903530224925,3.811528889589191,6.463467417995378
1507,1507,200000,0,0,0,1,1,1,0,0,1,0,0,1,Lagos,Ipaja,Baruwa Unique Estate,,"Ipaja, Lagos",-1.6652422462538286,3.2642215647201738,6.611282332780553
1508,1508,5000000,0,0,0,4,4,4,1,0,1,0,0,1,Lagos,Yaba,"Obayan Street, In Akoka Akoka",,"Yaba, Lagos",0.5321518296631645,3.3870802913397373,6.507822008056753
1509,1509,280000,0,1,0,1,2,1,0,0,1,0,0,1,Lagos,Ipaja,Unique Estate Baruwa,,"Ipaja, Lagos",-1.628619011655212,3.2642215647201738,6.611282332780553
1510,1510,2200000,1,1,0,4,4,5,1,0,1,0,0,1,Lagos,Ajah,"Blenco Supermarket Before Sangotedo, After Lbs. Peninsula Estate",,"Ajah, Lagos",-0.7496613812884148,3.5659176270003927,6.4616185490531635
1511,1511,120000,0,0,0,1,1,1,0,0,1,0,0,1,Lagos,Ipaja,Off Asipa Road Ipaja,,"Ipaja, Lagos",-1.7018654808524452,3.2642215647201738,6.611282332780553
1512,1512,1500000,1,1,0,3,4,4,0,0,1,0,0,1,Lagos,Ajah,"Crown Estate, Sangotedo, Ajah Axis Lekki. Crown Estate",,"Ajah, Lagos",-1.0701146840263096,3.5659176270003927,6.4616185490531635
1513,1513,2500000,1,1,0,4,5,5,1,0,1,0,0,1,Lagos,Ajah,Behind The New Shoprite In Sangotedo In Ajah Axis Lekki. Sangotedo,,"Ajah, Lagos",-0.6123242515436027,3.5659176270003927,6.4616185490531635
1514,1514,5000000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Chevron,,"Lekki, Lagos",0.5321518296631645,3.811528889589191,6.463467417995378
1515,1515,2500000,0,1,0,4,5,5,1,0,1,0,0,1,Lagos,Ajah,"Around Blenco Supermarket Before Sangotedo, Ajah Axis Lekki. Sangotedo",,"Ajah, Lagos",-0.6123242515436027,3.5659176270003927,6.4616185490531635
1516,1516,3000000,0,1,0,4,4,5,1,0,1,0,0,1,Lagos,Lekki,Ikota,,"Lekki, Lagos",-0.38342903530224925,3.811528889589191,6.463467417995378
1517,1517,60000,0,0,0,1,2,1,0,0,1,0,0,1,Lagos,Ipaja,Ayobo Bada Lagos Ayobo,,"Ipaja, Lagos",-1.7293329068014076,3.2642215647201738,6.611282332780553
1518,1518,3500000,0,0,1,4,5,5,1,0,1,0,0,1,Lagos,Lekki,Ikota,,"Lekki, Lagos",-0.1545338190608958,3.811528889589191,6.463467417995378
1519,1519,3500000,0,0,0,3,2,2,1,0,1,0,0,1,Lagos,Maryland,"Bayo Dejonwo Street, Lsdpc Maryland Estate",,"Maryland, Lagos",-0.1545338190608958,3.3687836603272276,6.5763437989010685
1520,1520,3000000,1,1,0,3,3,4,1,0,1,0,0,1,Lagos,Ikeja,"Off Awolowo Way, Ikeja, Lagos. Alausa",,"Ikeja, Lagos",-0.38342903530224925,3.3478371646130074,6.58927091785122
1521,1521,3500000,0,1,1,4,4,6,1,0,1,0,0,1,Lagos,Lekki,Mega Chicken Ikota Ikota,,"Lekki, Lagos",-0.1545338190608958,3.811528889589191,6.463467417995378
